5.6725,0.0715,11449952441672.5234,-8014409453186.6045,195195987965347.5938,0.1089,195695697161608.5625,-383344.1446,12224.9843,0.0000
0.9552,0.1312,14574023696428.8066,20604951018052.4883,191295976592522.8750,0.1058,192953664991488.2188,92891.8178,206066.0926,0.0000
0.8211,0.0688,17467087352971.6934,18760104277816.2422,371977328591109.6875,0.3952,372859455611480.0625,295960.6939,-89636.1179,0.0000
5.4029,0.1751,30350756648547.3359,-36733812262197.4688,269360688046062.8438,0.2127,273542906428044.8438,545458.4139,256321.0861,0.0000
1.7111,0.1309,-5402841455247.1611,38246297048198.4219,293384930120450.0000,0.2489,295916689552094.8750,480792.4611,45771.6650,0.0000
2.6743,0.2382,-46223048414438.2578,23324138898623.4375,213211720163739.8750,0.1368,219407892463481.5938,178227.4951,137680.1649,0.0000
2.8978,0.1453,-41151404207537.0547,10237850534866.7930,289748174857262.5625,0.2438,292834862140663.1250,19258.0299,-221750.8894,0.0000
2.8187,0.2099,-52219865952016.4219,17473676341925.6875,258457295509254.8125,0.1985,264258239922442.5312,-109849.9270,-240077.1361,0.0000
0.1241,0.1244,32974964697540.4648,4114321549531.1870,265787646592033.7500,0.2040,267856956264997.5312,88631.4202,488251.3273,0.0000
2.8574,0.0946,-27298075637729.3086,7972611495137.1357,299704848484179.1250,0.2576,301051064891822.5625,57491.9970,-48204.6187,0.0000
0.8853,0.1811,34344075385654.6602,41999142696539.0156,296335773939601.8750,0.2580,301261239487795.0625,107011.5547,-173078.6224,0.0000
1.7042,0.0727,-2603296243926.9194,19393546180954.8164,268667638171277.1875,0.2063,269379261609610.1562,-129684.6540,207428.7376,0.0000
0.9941,0.1234,20881956355192.1484,32105829384698.9453,308688367726144.4375,0.2750,311055218170553.9375,-1345.8029,115231.4849,0.0000
5.0644,0.1120,6905537674064.2285,-18800838153619.1250,178119519486033.1562,0.0913,179242074267683.7188,197417.4413,-298476.5883,0.0000
4.6245,0.1779,-4461386537739.4746,-50614786258791.0000,282606741444599.0000,0.2344,287138173825419.1875,527062.9129,-492761.9877,0.0000
6.1251,0.1399,35609950210056.1641,-5678046511585.0586,256073395954313.9062,0.1901,258599870227587.7500,46317.6724,-166561.4691,0.0000
3.8866,0.0627,-8722678525438.3984,-8045358295150.5947,188898323610777.0000,0.1018,189270678061123.1562,105209.7183,91773.8198,0.0000
3.5739,0.1040,-20877050311417.1680,-9634074200321.2793,220220376664389.1562,0.1394,221417435884367.9062,-18031.4907,359617.4892,0.0000
5.7480,0.1036,19134429617311.3125,-11345701931417.4590,213990609915383.8438,0.1316,215143748412670.3125,-574129.7288,70435.7325,0.0000
3.0454,0.0713,-15636667034575.8066,1508866245750.2937,219997641286150.9688,0.1383,220557802411902.2500,-3333.8203,-93376.5150,0.0000
1.9569,0.1089,-12706834034684.4336,31258161656799.8398,308562337602319.4375,0.2739,310401759801640.6250,23088.8865,205159.8755,0.0000
1.8352,0.1064,-7288911464232.2061,26917392316058.7578,261098243193912.4375,0.1960,262583256965057.6250,24813.4279,-373055.9182,0.0000
3.2023,0.1088,-33586086543295.1445,-2042447734980.9983,308048235287960.2500,0.2730,309880480292112.5625,519970.4553,382945.5066,0.0000
5.1693,0.1142,11081967138859.0664,-22539828951743.6484,219015887346979.8438,0.1382,220451384198933.0312,-218903.6399,-37687.0139,0.0000
1.9470,0.0718,-9143337128797.0352,23143371893672.5273,346135591485364.3125,0.3423,347028909414450.1875,-223194.4588,281641.5755,0.0000
1.5287,0.0526,796912859434.4318,18935876633199.1367,360319160527824.9375,0.3701,360817266684189.8125,-216112.7781,-443087.1751,0.0000
0.0652,0.0780,22496867736768.7188,1468572676820.6201,288305415209101.7500,0.2377,289185542865761.7500,-152989.1451,-176258.8540,0.0000
5.3591,0.2230,32776089974335.7070,-43412073034183.7656,239829988552873.1250,0.1719,245921336139022.9375,-80261.3772,-8725.6508,0.0000
1.2138,0.1714,16415293602229.7188,44009456209485.4453,271302361181059.5625,0.2155,275338455872622.5625,225594.1582,289821.1970,0.0000
