4.3848,0.1757,-4102979991853.0874,-12073126115531.7637,71826456161218.7344,0.0151,72949534773667.7344,-33595.3029,-182453.8337,0.0000
3.2622,0.0548,-14297708752889.7070,-1732744878795.2446,262414848007845.1562,0.1963,262809777853446.5625,-127103.2055,92138.8151,0.0000
1.9630,0.1139,-10728424152494.3750,25935030985429.9023,245268409782968.3438,0.1732,246869029557125.9375,245736.0746,169956.6229,0.0000
2.0331,0.1358,-14288437275289.6777,28674053041019.6016,234434440995642.3125,0.1591,236613329891847.7812,371628.0837,-26165.0761,0.0000
1.5898,0.1284,-238989856607.7773,12567824141535.9629,97354858920103.2344,0.0274,98163006653002.1250,-187289.3616,-76507.9710,0.0000
1.8280,0.0928,-2885150543541.7598,10969521773213.1875,121901780681457.2812,0.0426,122428340815768.6719,44578.1889,-119526.9589,0.0000
1.8712,0.1713,-6734002494607.6543,21740847384754.8711,131573209285405.6406,0.0507,133527228070778.6562,-163943.3534,137633.9597,0.0000
0.3757,0.1913,24385824469536.0547,9619371246573.2676,135387995418745.4688,0.0541,137902538199065.3125,312890.3600,-172235.0755,0.0000
2.6819,0.2267,-33441519161454.6094,16557712963757.7969,161805440702815.5938,0.0784,166052683517757.4062,174306.6473,-66302.1106,0.0000
0.7480,0.0921,14445288467180.7637,13403063105013.2988,213269380822661.6250,0.1304,214177816909171.3125,-135640.3905,463641.6990,0.0000
2.5482,0.1380,-24336577212802.5781,16414815501334.1758,211419705770130.7188,0.1295,213447902651457.7500,-519150.3781,136625.8358,0.0000
5.5368,0.2219,11063338343184.9688,-10232433773311.3652,66806988199362.8984,0.0133,68485573871369.4609,229046.4210,115699.5884,0.0000
5.4871,0.0894,14048445707953.6699,-14351892694481.7988,223987112338491.3438,0.1438,224885664604169.8750,-68868.3510,268703.2121,0.0000
3.5815,0.0930,-11521096980383.0020,-5422378148321.3271,136456447816980.5156,0.0534,137049261257560.6250,-167591.4846,126547.4073,0.0000
2.1315,0.0448,-4823921178021.7441,7682095207023.5039,202509584243108.4062,0.1168,202712645171972.8438,-142639.1508,-548262.0371,0.0000
4.0784,0.1368,-15010497200148.0273,-20415215353812.5898,184023097786736.1250,0.0981,185759512712444.5312,-131011.2411,-41998.4066,0.0000
4.0019,0.2144,-26665317327465.4062,-30991889580435.9453,187806179285925.0938,0.1050,192204831744463.1875,-26842.3304,437661.8218,0.0000
2.6392,0.1425,-26755329520039.6133,14698833666034.3008,212800536105782.5938,0.1314,214979002546239.6875,-192862.9991,-172950.1084,0.0000
3.2877,0.1995,-36798255791839.2344,-5415771159057.1279,183923243450466.3438,0.1001,187646480616899.4375,166970.9168,44825.0509,0.0000
0.6982,0.0517,8182411460473.5576,6866645848051.1602,206480866641310.6250,0.1215,206756985302692.3750,-575213.9221,46782.4674,0.0000
5.0494,0.1667,5312618993048.0889,-15162910102423.3379,95461114530668.3906,0.0266,96803730045783.1250,-136233.6380,60363.9553,0.0000
2.1297,0.2325,-16040247705075.8379,25647246545525.8398,127742428668707.2812,0.0490,131275279028410.1719,248139.7063,-207822.4761,0.0000
0.0658,0.1402,30145787759939.1133,1985854680823.6643,214032058654688.6250,0.1328,216153728328809.3438,-252197.8884,-336460.1823,0.0000
5.1731,0.1329,11933225177029.9004,-24040546235522.7695,200779468745566.4062,0.1166,202565408686132.5000,-451364.7892,242986.8023,0.0000
1.6883,0.0821,-2014520927722.4907,17060501036196.7559,208844705353480.2188,0.1248,209550065484018.0938,90747.1010,-73802.6732,0.0000
2.2762,0.1917,-27211949365648.1094,31954088189739.5391,216259057151469.4062,0.1380,220294198154102.0000,305390.9236,-5417.2665,0.0000
5.1994,0.0979,9611144140595.7031,-18147583467119.4023,209013605685021.9688,0.1254,210019990093422.3438,263166.2152,389080.8660,0.0000
3.8037,0.0944,-9546077707014.8301,-7440891735225.9600,127771154637225.6719,0.0468,128343143278998.5625,277689.3719,-163952.1171,0.0000
1.4843,0.0849,1808282683127.8838,20849380191795.8711,245857427569240.9062,0.1731,246746512096136.1875,148694.5525,64319.8626,0.0000
6.0337,0.2187,40609677760379.9219,-10346113468257.7852,188573784056992.2188,0.1061,193174170181401.5625,80597.0761,-164408.5982,0.0000
2.2149,0.1096,-15181287574456.0801,20215198073698.0352,229794482996787.2500,0.1519,231180946752404.1562,-12502.7065,-76585.6858,0.0000
5.6112,0.1249,23078135162039.2656,-18357062469156.7891,234809327902872.9062,0.1592,236653760872826.1250,77504.0217,-56257.5242,0.0000
5.6814,0.1136,24452167970244.9727,-16792766116736.0215,259930952091742.6250,0.1946,261618052449780.8125,172552.1728,27832.7596,0.0000
3.6531,0.1223,-28209993854988.4492,-15835922300434.8926,263196404007534.3125,0.1999,265177162046246.2188,-75719.4146,315261.7764,0.0000
0.1046,0.0682,16682549259781.3086,1751555035252.6731,245641257587820.3750,0.1723,246213327876807.8125,-84603.0661,-341330.2680,0.0000
3.8044,0.0715,-11489716916273.9297,-8968618079347.0547,203404249954480.1250,0.1182,203925816425027.2812,77290.8344,509011.1284,0.0000
3.8611,0.0869,-14325439215695.7031,-12552922612748.6309,218520287059486.5000,0.1368,219348831616228.6562,16969.4396,-138912.6467,0.0000
2.4113,0.2011,-18723130730232.3906,16764799236613.2773,123262885198329.5312,0.0450,125798859236488.6562,-135108.1480,104201.0615,0.0000
0.5411,0.1133,16668705234536.4961,10016316193399.0312,170963345572387.7188,0.0842,172065795129612.1875,375812.4199,151256.8878,0.0000
1.5206,0.0981,443311307821.4862,8823536360216.9980,89809086027285.3438,0.0231,90242580037762.9531,-442436.8026,-157051.9832,0.0000
5.8790,0.1693,28527980757339.7812,-12201068635195.4023,181538137531364.0625,0.0964,184170592495893.1875,27161.4278,129961.3537,0.0000
6.2202,0.1818,28776719712358.9766,-1815167975581.9539,156875057092258.1875,0.0723,159502908969969.9375,424220.8665,-49737.3503,0.0000
1.9110,0.2333,-13419953317509.7598,37909880550501.2266,169227654604585.8125,0.0860,173940372752752.2812,-328093.3665,-367171.8786,0.0000
0.0060,0.1817,46559741451677.1016,277820296320.4741,253420292277543.0625,0.1887,257662048517431.8750,116235.3269,237281.3470,0.0000
0.1862,0.1989,22511511437646.7070,4239762914244.6421,113673006768621.5156,0.0382,115958165752116.7188,90740.0308,-365228.3700,0.0000
0.8147,0.1537,22655151409819.2695,24023674002351.9141,213169695518095.4062,0.1323,215712104169540.3438,-225747.1148,171576.1048,0.0000
4.0502,0.1711,-9525211397523.1348,-12217849735848.5098,89645197712796.8125,0.0235,90973990663824.9531,443682.7519,1246.6940,0.0000
1.7733,0.1264,-3760653839402.5376,18320489687130.6406,147164828393226.0000,0.0626,148348473452488.6562,111595.7514,-214575.4599,0.0000
