0.000000,151.914292,0.000000,56325.000000,0.000000,0.000000
0.013638,165.841853,1.000000,55542.000000,14.000000,0.000000
0.017574,166.679152,11.000000,54995.000000,24.000000,0.000000
0.021672,167.427182,46.000000,54275.000000,33.000000,4.000000
0.022871,167.566601,66.000000,54045.000000,43.000000,5.000000
0.024093,167.699795,90.000000,53808.000000,49.000000,7.000000
0.025334,167.790236,115.000000,53587.000000,58.000000,4.000000
0.026466,167.856938,132.000000,53406.000000,63.000000,3.000000
0.027699,167.819442,150.000000,53191.000000,70.000000,2.000000
0.028805,167.589913,176.000000,52992.000000,73.000000,4.000000
0.029928,167.235714,198.000000,52799.000000,80.000000,1.000000
0.030923,166.726655,227.000000,52610.000000,84.000000,2.000000
0.032023,166.167086,260.000000,52435.000000,89.000000,2.000000
0.033129,165.522517,284.000000,52268.000000,96.000000,3.000000
0.034174,164.791837,309.000000,52125.000000,107.000000,5.000000
0.035337,164.008602,336.000000,51974.000000,113.000000,6.000000
0.036596,163.069127,367.000000,51851.000000,111.000000,7.000000
0.037862,162.208107,382.000000,51757.000000,114.000000,6.000000
0.039085,161.256249,404.000000,51663.000000,120.000000,7.000000
0.040394,160.168582,431.000000,51569.000000,118.000000,8.000000
0.041693,158.991051,455.000000,51490.000000,124.000000,9.000000
0.042904,157.801912,483.000000,51411.000000,127.000000,10.000000
0.044135,156.723363,509.000000,51356.000000,127.000000,7.000000
0.045395,155.526411,539.000000,51285.000000,127.000000,8.000000
0.046548,154.482570,559.000000,51238.000000,132.000000,6.000000
0.047699,153.536741,573.000000,51178.000000,140.000000,8.000000
0.048909,152.511155,590.000000,51129.000000,140.000000,7.000000
0.050096,151.587719,612.000000,51079.000000,145.000000,7.000000
0.051290,150.484865,631.000000,51020.000000,154.000000,9.000000
0.052598,149.433095,648.000000,50983.000000,156.000000,9.000000
0.053908,148.545434,658.000000,50966.000000,148.000000,6.000000
0.055190,147.617393,676.000000,50928.000000,154.000000,6.000000
0.056456,146.741477,693.000000,50892.000000,157.000000,3.000000
0.057564,145.915412,708.000000,50859.000000,158.000000,6.000000
0.058590,145.324626,717.000000,50836.000000,155.000000,4.000000
0.059679,144.668231,730.000000,50798.000000,153.000000,5.000000
0.060876,143.987736,750.000000,50756.000000,155.000000,5.000000
0.062093,143.308202,767.000000,50726.000000,155.000000,5.000000
0.063260,142.764962,775.000000,50707.000000,154.000000,4.000000
0.064463,141.980835,793.000000,50664.000000,160.000000,4.000000
0.065653,141.319299,812.000000,50626.000000,160.000000,7.000000
0.066811,140.752881,824.000000,50598.000000,156.000000,5.000000
0.067988,140.163951,839.000000,50556.000000,156.000000,5.000000
0.069166,139.559151,858.000000,50520.000000,151.000000,2.000000
0.070213,139.103791,867.000000,50488.000000,152.000000,2.000000
0.071260,138.650866,876.000000,50461.000000,151.000000,1.000000
0.072483,138.059499,887.000000,50425.000000,151.000000,1.000000
0.073722,137.420608,904.000000,50374.000000,155.000000,2.000000
0.074908,136.867260,918.000000,50341.000000,154.000000,1.000000
0.076347,136.283207,933.000000,50305.000000,152.000000,1.000000
0.077522,135.788885,947.000000,50264.000000,155.000000,2.000000
0.078738,135.221120,964.000000,50222.000000,146.000000,4.000000
0.080011,134.661116,979.000000,50185.000000,141.000000,1.000000
0.081350,133.877440,999.000000,50135.000000,144.000000,1.000000
0.082689,133.408515,1009.000000,50120.000000,136.000000,2.000000
0.083860,132.882803,1019.000000,50088.000000,136.000000,2.000000
0.085024,132.278432,1034.000000,50052.000000,132.000000,5.000000
0.086219,131.695533,1051.000000,50018.000000,131.000000,3.000000
0.087357,131.221033,1063.000000,49991.000000,126.000000,4.000000
0.088470,130.678409,1078.000000,49953.000000,128.000000,4.000000
0.089570,130.074774,1096.000000,49917.000000,130.000000,4.000000
0.090752,129.423572,1114.000000,49886.000000,130.000000,4.000000
0.091938,128.796098,1124.000000,49850.000000,132.000000,5.000000
0.093144,128.282913,1129.000000,49828.000000,130.000000,4.000000
0.094362,127.783636,1138.000000,49798.000000,131.000000,2.000000
0.095597,127.159643,1150.000000,49753.000000,138.000000,4.000000
0.096868,126.578524,1161.000000,49728.000000,140.000000,4.000000
0.098096,126.014961,1179.000000,49699.000000,138.000000,5.000000
0.099243,125.548102,1187.000000,49678.000000,138.000000,6.000000
0.100461,125.022390,1198.000000,49644.000000,136.000000,7.000000
0.101691,124.522755,1215.000000,49602.000000,136.000000,8.000000
0.102948,123.958857,1231.000000,49562.000000,138.000000,7.000000
0.104245,123.366289,1246.000000,49526.000000,135.000000,7.000000
0.105505,122.813673,1264.000000,49491.000000,139.000000,8.000000
0.106694,122.270461,1274.000000,49458.000000,143.000000,3.000000
0.107935,121.632941,1288.000000,49428.000000,143.000000,3.000000
0.109213,121.035709,1305.000000,49401.000000,137.000000,1.000000
0.110636,120.347513,1321.000000,49367.000000,136.000000,1.000000
0.111469,119.940377,1329.000000,49348.000000,138.000000,1.000000
0.112628,119.432034,1344.000000,49311.000000,140.000000,2.000000
0.113683,118.986980,1358.000000,49284.000000,140.000000,0.000000
0.118399,117.043629,1399.000000,49174.000000,142.000000,3.000000
0.119686,116.524414,1414.000000,49132.000000,141.000000,4.000000
0.120919,115.948848,1428.000000,49087.000000,154.000000,4.000000
0.122164,115.458501,1440.000000,49046.000000,154.000000,5.000000
0.123363,114.961318,1454.000000,49021.000000,150.000000,6.000000
0.124562,114.528074,1465.000000,48988.000000,149.000000,5.000000
0.125742,114.063756,1478.000000,48949.000000,152.000000,4.000000
0.126911,113.657872,1495.000000,48903.000000,158.000000,6.000000
