0.000000,64.940590,0.000000,39915.000000,0.000000,0.000000
0.016314,83.888694,0.000000,39184.000000,0.000000,0.000000
0.032171,83.833188,24.000000,38302.000000,9.000000,0.000000
0.036848,82.980871,47.000000,37909.000000,12.000000,2.000000
0.038247,82.715511,60.000000,37802.000000,15.000000,0.000000
0.043089,81.801970,95.000000,37473.000000,17.000000,1.000000
0.044491,81.599360,111.000000,37392.000000,15.000000,1.000000
0.045897,81.181045,120.000000,37285.000000,19.000000,2.000000
0.047101,80.914498,127.000000,37211.000000,19.000000,1.000000
0.048500,80.487049,143.000000,37129.000000,20.000000,2.000000
0.049841,79.969161,154.000000,37065.000000,22.000000,2.000000
0.051181,79.444469,168.000000,36997.000000,21.000000,1.000000
0.052560,78.611071,188.000000,36902.000000,23.000000,1.000000
0.053996,77.846139,198.000000,36839.000000,24.000000,1.000000
0.055426,77.117035,210.000000,36784.000000,26.000000,1.000000
0.056848,76.484940,220.000000,36730.000000,27.000000,1.000000
0.058261,75.960880,227.000000,36687.000000,28.000000,0.000000
0.063554,73.965200,252.000000,36560.000000,27.000000,0.000000
0.068477,72.581224,282.000000,36419.000000,27.000000,2.000000
0.069837,72.180240,291.000000,36391.000000,26.000000,1.000000
0.071260,71.713833,296.000000,36349.000000,28.000000,0.000000
0.076160,70.309829,311.000000,36231.000000,27.000000,1.000000
0.077514,70.006182,316.000000,36192.000000,28.000000,1.000000
0.078871,69.667433,320.000000,36164.000000,27.000000,1.000000
0.080231,69.361590,325.000000,36129.000000,28.000000,1.000000
0.081591,69.047840,331.000000,36095.000000,27.000000,1.000000
0.082951,68.903487,335.000000,36069.000000,25.000000,0.000000
0.087443,68.112487,349.000000,35972.000000,25.000000,0.000000
0.092625,67.642992,373.000000,35863.000000,21.000000,0.000000
0.097407,66.951505,393.000000,35769.000000,22.000000,0.000000
0.102580,66.162386,409.000000,35665.000000,25.000000,1.000000
0.104017,65.867917,416.000000,35632.000000,27.000000,2.000000
0.105437,65.733476,425.000000,35602.000000,29.000000,1.000000
0.106874,65.660978,431.000000,35570.000000,32.000000,1.000000
0.108310,65.451314,435.000000,35536.000000,34.000000,1.000000
0.109746,65.125246,443.000000,35497.000000,32.000000,1.000000
0.111181,64.909825,445.000000,35472.000000,33.000000,1.000000
0.112614,64.657565,454.000000,35446.000000,31.000000,1.000000
0.114045,64.408001,460.000000,35416.000000,30.000000,2.000000
0.115455,64.339796,467.000000,35395.000000,30.000000,2.000000
0.116861,64.123043,474.000000,35364.000000,28.000000,2.000000
0.118241,63.972338,481.000000,35336.000000,29.000000,1.000000
0.119697,63.862185,487.000000,35309.000000,27.000000,0.000000
0.124884,63.417566,510.000000,35226.000000,19.000000,0.000000
0.129869,62.707730,522.000000,35136.000000,24.000000,1.000000
0.131025,62.670184,523.000000,35121.000000,25.000000,1.000000
0.132190,62.459538,526.000000,35095.000000,28.000000,1.000000
0.133363,62.145629,530.000000,35070.000000,28.000000,1.000000
0.134545,62.034918,534.000000,35053.000000,28.000000,1.000000
0.135734,61.910305,536.000000,35033.000000,27.000000,1.000000
0.136931,61.769931,542.000000,35015.000000,25.000000,1.000000
0.138134,61.655292,548.000000,35000.000000,25.000000,1.000000
0.139344,61.487864,552.000000,34977.000000,26.000000,0.000000
0.144381,60.987142,566.000000,34900.000000,26.000000,0.000000
0.148995,60.420492,585.000000,34808.000000,26.000000,0.000000
0.153851,59.835280,606.000000,34730.000000,24.000000,1.000000
0.155275,59.612898,613.000000,34701.000000,26.000000,1.000000
0.156714,59.486671,615.000000,34671.000000,27.000000,0.000000
0.162076,59.022469,628.000000,34593.000000,28.000000,0.000000
0.167327,58.520532,644.000000,34502.000000,32.000000,1.000000
0.168691,58.439503,648.000000,34478.000000,33.000000,1.000000
0.170054,58.379472,652.000000,34458.000000,31.000000,0.000000
0.175264,58.087557,667.000000,34377.000000,29.000000,0.000000
0.180028,57.807569,678.000000,34301.000000,29.000000,0.000000
0.184710,57.158340,696.000000,34223.000000,25.000000,0.000000
0.190031,56.858904,703.000000,34136.000000,26.000000,1.000000
0.191323,56.725379,704.000000,34117.000000,27.000000,1.000000
0.192641,56.714278,706.000000,34109.000000,27.000000,1.000000
0.193970,56.563545,709.000000,34085.000000,27.000000,0.000000
0.199026,56.201343,722.000000,34007.000000,23.000000,0.000000
0.204013,55.881063,733.000000,33940.000000,27.000000,0.000000
0.209317,55.391847,750.000000,33860.000000,28.000000,1.000000
0.210691,55.389241,754.000000,33844.000000,29.000000,1.000000
0.212070,55.440242,759.000000,33828.000000,29.000000,1.000000
0.213452,55.407716,768.000000,33798.000000,29.000000,1.000000
0.214837,55.437162,770.000000,33778.000000,28.000000,1.000000
0.216027,55.402359,773.000000,33757.000000,28.000000,0.000000
0.220332,54.849201,787.000000,33693.000000,23.000000,0.000000
0.224186,54.546445,796.000000,33637.000000,23.000000,0.000000
0.228810,54.307771,807.000000,33569.000000,19.000000,0.000000
0.232951,54.041391,819.000000,33519.000000,20.000000,0.000000
0.237635,53.734572,832.000000,33451.000000,21.000000,0.000000
0.242293,53.626615,843.000000,33386.000000,17.000000,2.000000
0.243388,53.620297,849.000000,33369.000000,17.000000,1.000000
0.244595,53.540254,853.000000,33348.000000,18.000000,0.000000
0.249339,53.172348,866.000000,33279.000000,18.000000,2.000000
0.250478,53.136863,869.000000,33265.000000,18.000000,2.000000
0.251665,52.993363,873.000000,33245.000000,18.000000,2.000000
0.252911,53.006800,875.000000,33234.000000,16.000000,3.000000
0.254347,52.984845,878.000000,33220.000000,16.000000,2.000000
0.255763,52.999565,880.000000,33203.000000,17.000000,0.000000
0.260648,52.759201,892.000000,33157.000000,15.000000,0.000000
0.265341,52.473215,908.000000,33083.000000,17.000000,1.000000
0.266706,52.377604,913.000000,33068.000000,16.000000,1.000000
0.268077,52.367441,918.000000,33052.000000,16.000000,0.000000
0.273186,52.179573,929.000000,32993.000000,19.000000,0.000000
0.278083,51.736982,938.000000,32923.000000,24.000000,1.000000
0.279549,51.726223,939.000000,32911.000000,23.000000,2.000000
0.280981,51.669579,942.000000,32888.000000,24.000000,1.000000
0.282394,51.605907,945.000000,32868.000000,23.000000,1.000000
0.283814,51.423199,950.000000,32844.000000,23.000000,1.000000
0.285238,51.393746,951.000000,32832.000000,22.000000,1.000000
0.286663,51.338818,955.000000,32817.000000,20.000000,0.000000
0.291523,51.046080,970.000000,32769.000000,19.000000,0.000000
0.295664,51.029518,978.000000,32718.000000,18.000000,0.000000
0.299579,51.082269,985.000000,32687.000000,15.000000,0.000000
0.303222,50.938613,993.000000,32638.000000,12.000000,0.000000
0.306450,50.815954,1000.000000,32596.000000,15.000000,0.000000
0.310081,50.696681,1008.000000,32546.000000,12.000000,4.000000
0.311227,50.694566,1011.000000,32531.000000,12.000000,3.000000
0.312463,50.755096,1013.000000,32526.000000,12.000000,1.000000
0.313715,50.799608,1014.000000,32518.000000,11.000000,1.000000
0.314955,50.796946,1018.000000,32503.000000,11.000000,0.000000
0.318730,50.804735,1027.000000,32464.000000,13.000000,0.000000
0.322669,50.464351,1036.000000,32426.000000,10.000000,0.000000
0.327224,50.174869,1039.000000,32362.000000,12.000000,0.000000
0.332672,49.990531,1055.000000,32304.000000,10.000000,0.000000
0.337531,49.714136,1068.000000,32243.000000,10.000000,1.000000
0.339006,49.608272,1071.000000,32221.000000,10.000000,1.000000
0.340374,49.552029,1075.000000,32206.000000,12.000000,1.000000
0.341387,49.614266,1076.000000,32196.000000,11.000000,1.000000
0.342387,49.584001,1079.000000,32184.000000,11.000000,0.000000
0.346944,49.593285,1090.000000,32135.000000,12.000000,0.000000
0.352063,49.507044,1112.000000,32059.000000,12.000000,1.000000
0.353468,49.493009,1115.000000,32037.000000,12.000000,1.000000
0.354879,49.477722,1117.000000,32020.000000,12.000000,1.000000
0.356168,49.446899,1119.000000,32004.000000,13.000000,1.000000
0.357461,49.462282,1123.000000,31993.000000,13.000000,1.000000
0.358759,49.432453,1124.000000,31978.000000,13.000000,1.000000
0.360060,49.401858,1127.000000,31961.000000,12.000000,1.000000
0.361363,49.343648,1131.000000,31944.000000,11.000000,0.000000
0.365941,49.432505,1138.000000,31902.000000,12.000000,0.000000
0.370772,49.191701,1148.000000,31848.000000,16.000000,0.000000
0.376407,49.055210,1151.000000,31796.000000,21.000000,0.000000
0.381506,48.988885,1160.000000,31739.000000,19.000000,0.000000
0.386052,49.086462,1169.000000,31691.000000,21.000000,0.000000
0.390167,48.994092,1179.000000,31649.000000,17.000000,0.000000
0.394646,49.023455,1191.000000,31601.000000,17.000000,0.000000
0.399670,49.105637,1202.000000,31552.000000,15.000000,0.000000
0.404959,49.099640,1216.000000,31488.000000,15.000000,0.000000
0.410260,48.771978,1227.000000,31423.000000,13.000000,0.000000
0.415234,48.458579,1237.000000,31374.000000,10.000000,0.000000
0.419919,48.307024,1245.000000,31337.000000,12.000000,0.000000
0.424954,48.321877,1251.000000,31291.000000,12.000000,0.000000
0.430277,48.286952,1263.000000,31233.000000,12.000000,0.000000
0.435132,48.289040,1272.000000,31179.000000,16.000000,0.000000
0.440155,48.305511,1284.000000,31133.000000,16.000000,0.000000
0.445564,48.466734,1295.000000,31090.000000,13.000000,1.000000
0.446993,48.457587,1300.000000,31075.000000,15.000000,1.000000
