1.3084,0.1178,6926659272256.2041,25785176487301.9766,225648688952021.8125,0.1468,227222764618604.0312,-2196.5537,-138178.5253,0.0000
2.0905,0.0602,-7740289378868.3994,13526949096593.9238,258749235748750.9688,0.1910,259218165706211.9688,177432.7692,328742.1692,0.0000
1.9821,0.0522,-5066359356264.0488,11614880871173.4395,242711397335217.8125,0.1679,243041963148737.6250,27952.1671,-83117.4307,0.0000
5.5246,0.0665,12091220727321.1035,-11459731346948.1621,250083419275530.8438,0.1786,250637666079466.1562,141602.3415,131067.3346,0.0000
2.2465,0.1242,-20087544768640.2383,25058482677813.8242,257220956422968.7188,0.1910,259218165706212.0312,-97189.0189,-288323.1453,0.0000
2.4885,0.0703,-12592114576017.2266,9634828367813.4961,225286083737960.1875,0.1450,225843332408021.2500,-199401.4225,-29732.3663,0.0000
0.4493,0.0729,15930339571333.5527,7681913166754.5430,242272845815548.1250,0.1677,242917515482774.3438,78736.4750,458684.6528,0.0000
1.0422,0.1669,19232574135406.6172,32933862042427.1992,226428980050906.5625,0.1499,229618409940922.1562,-100956.7679,30914.0071,0.0000
3.9268,0.0963,-14891736605449.4277,-14885909977787.3691,218005784272000.3125,0.1364,219020264156179.8750,54780.1059,24290.6102,0.0000
1.7281,0.1497,-4704603152415.5527,29664861775546.0898,199183432188966.0625,0.1153,201435292274120.6562,-113468.8732,193571.5937,0.0000
3.1372,0.1487,-34629506330862.1328,153059967745.5181,231193924397917.6875,0.1554,233773088302702.2500,162736.4156,-235796.3819,0.0000
1.3160,0.1448,7412810545883.8037,28462834423241.7109,201682279157333.2812,0.1181,203815662866450.3438,-312899.2996,-76667.2726,0.0000
3.4223,0.1259,-29757672343810.2695,-8579710741788.8428,244660033350285.9062,0.1729,246612372801320.2188,52785.8112,-408498.6685,0.0000
1.7847,0.1307,-6972708494849.0527,32096831167623.7344,249878548326114.5312,0.1806,252028002706690.1875,80547.3431,47206.9538,0.0000
0.8685,0.1105,14932066288815.1523,17646742892314.1133,208305492587831.9375,0.1249,209584236956457.0000,153605.6847,10842.5698,0.0000
3.1111,0.1477,-39837953573925.1719,1215232785086.9602,267807221337991.6562,0.2084,270756804413954.1562,76178.6084,345123.0938,0.0000
4.1038,0.0890,-10789412070472.0547,-15485254388930.5078,211604723162249.1562,0.1283,212444730179142.0000,-118424.9842,-39334.8098,0.0000
3.0881,0.1224,-27064555314738.6523,1448707072997.7896,220332715374107.6250,0.1401,221993455693395.2188,29037.5006,63342.9557,0.0000
0.1398,0.0464,9860424686718.9941,1387825666663.5166,214647201572260.3750,0.1313,214878047221874.4062,-122861.0880,62800.5695,0.0000
2.6685,0.1726,-27293207033098.5547,13969093807927.7344,175892708201708.2812,0.0906,178544951008135.6562,-70207.0747,91574.3736,0.0000
0.0388,0.0566,11407779089476.5117,442858102632.7968,201413048969352.3125,0.1157,201736337436229.0625,-370620.2354,383313.5597,0.0000
3.1959,0.1585,-36806460702924.7969,-2002560438449.6438,230655301207870.4375,0.1551,233582092149802.9375,-565.6535,272626.4657,0.0000
0.5522,0.2059,17136509754631.3809,10559328361512.2637,96391353429698.1875,0.0276,98470566150631.0312,-247049.4605,-368199.4973,0.0000
2.7231,0.1799,-37829358336828.2891,16823597776153.1719,227593303385892.5312,0.1521,231328350057689.3438,250500.2590,87116.0089,0.0000
2.7600,0.1955,-47173995892433.1719,18930783442695.4805,256632509471038.7500,0.1946,261618052449780.9375,208366.0082,-366405.9579,0.0000
0.7281,0.1719,24300808276271.7031,21665039154819.1602,187506817538996.5625,0.1030,190312137889474.9062,-141028.1141,-364836.3012,0.0000
2.4434,0.0922,-13021657565879.8164,10926776798200.3301,183797386063478.9688,0.0969,184581789840515.5625,54972.9898,301278.1066,0.0000
1.4165,0.1779,6502175253535.2002,41801913869133.8594,235253733528054.6562,0.1624,239027189719159.5938,-156884.4732,21607.9198,0.0000
0.9912,0.0842,11830809735477.1836,18073183201884.4844,255885719583027.9062,0.1875,256795851790035.5938,94609.2896,-113799.6718,0.0000
2.4796,0.2184,-46496051353157.8125,36232438863854.8828,265581667547185.5625,0.2104,272044655442084.1250,58196.8789,-160842.8951,0.0000
1.1503,0.0215,1765890202131.3181,3948955574488.8525,200804454441849.8750,0.1147,200851043168872.3750,381206.6893,717904.1930,0.0000
2.7851,0.1000,-27018222623563.1641,10062505152279.3066,287318056702585.7500,0.2370,288760980866574.7500,216384.8970,180536.4440,0.0000
3.0971,0.1841,-40799832643093.6016,1815265568157.8235,219288260800366.0312,0.1414,223058877558452.5625,-312097.5636,702385.0728,0.0000
2.4042,0.0699,-13406160861306.3457,12176411973253.1309,258584739059581.0000,0.1910,259218165706212.0312,147277.7499,231428.4315,0.0000
2.7005,0.1262,-31233751871734.1719,14745705777937.7168,272149332895105.5312,0.2139,274332357716193.4688,-158559.5196,-497924.7262,0.0000
0.8016,0.0594,9492035224158.9102,9804483845986.7637,229419767102561.2812,0.1501,229825273139348.9375,106004.5917,129418.0202,0.0000
3.1159,0.1211,-31596161324455.7969,812894543251.4041,259701804305701.4375,0.1946,261618052449780.9375,29715.8357,109429.0464,0.0000
3.8643,0.0475,-7691086742552.4541,-6782954938903.7773,215556849121004.8125,0.1324,215800640629170.2812,-141211.9803,-233150.9078,0.0000
3.8823,0.0935,-17091056959931.1191,-15628204804126.9062,247048470363269.7500,0.1750,248131601619460.6250,36894.8972,155391.7202,0.0000
1.7462,0.0256,-1120444376605.6055,6321375866944.9629,250555431929363.1250,0.1786,250637666079466.1562,83517.8559,-226436.9857,0.0000
3.1292,0.1548,-33602140631322.9219,415514204756.5824,215338523312132.0000,0.1350,217944846530747.7188,71870.7750,-273513.8733,0.0000
4.1958,0.1905,-21237740473705.3594,-37385033540020.9297,222982120101222.8750,0.1466,227089648020452.7812,104800.5307,-36524.8048,0.0000
2.5607,0.1061,-22406150927883.0703,14707015888845.4824,251695958802534.6875,0.1821,253118919864329.9062,-247331.0907,-518385.5875,0.0000
0.2444,0.1600,32913307008956.0039,8209828420884.1348,210164891215138.4688,0.1288,212884871610072.6875,1166.0946,24491.8686,0.0000
1.0756,0.1500,16318336837466.5156,30213462749920.2461,227245494399986.9062,0.1501,229825273139348.8750,189228.6369,-4680.9273,0.0000
0.3040,0.1065,18013915046328.7188,5652373731693.4570,176675099562962.5938,0.0897,177681009873542.2812,342912.4503,-322606.8964,0.0000
3.1006,0.1824,-38311712967494.6953,1572723523469.4658,207905588628325.6250,0.1271,211411907405130.6562,148491.6894,-309598.0674,0.0000
5.6930,0.0865,13732631113119.5254,-9197874584792.0742,190518101390938.9688,0.1040,191233713062772.1875,418961.5640,135056.5646,0.0000
2.3070,0.1590,-27038152135136.5156,29836331778815.7695,251143172704631.5938,0.1839,254350469944615.5312,453941.6118,20078.7176,0.0000
5.4008,0.1505,22028652127348.8398,-26774900482269.8516,228566124635639.5938,0.1519,231180946752404.1875,18785.7525,229228.6419,0.0000
2.8668,0.1300,-26183340651052.2422,7381942474116.5322,208013181552769.0000,0.1251,209784518261108.6875,163555.2493,-410183.3232,0.0000
1.4838,0.0798,1516176622726.3401,17382236851761.0273,218119004226660.4375,0.1361,218815769437104.1875,202344.5487,161633.3361,0.0000
1.2481,0.1135,6678887603481.7744,19975354167307.7070,184749999395556.0938,0.0983,185946725140259.7188,492762.9937,59671.3317,0.0000
2.6625,0.0646,-13783959165222.6016,7160712223728.7012,239954526079108.3750,0.1644,240456748534261.5312,-153134.7035,-455723.5356,0.0000
2.3605,0.1249,-23233461580145.0703,23035679910631.8047,260649317141956.7812,0.1962,262694695059701.4375,-8989.6881,223880.8013,0.0000
0.4768,0.0882,16166419990678.7090,8351455758354.8633,205834933126170.4062,0.1214,206637653015257.1562,-92087.7111,148238.3018,0.0000
3.6064,0.1521,-31676303919567.1562,-15882654710805.7363,231168620548277.8750,0.1555,233868719748625.5312,-258133.5904,245735.0237,0.0000
4.8865,0.1251,5224651906827.8193,-29697621168774.1602,239864912383614.6562,0.1661,241752811531594.5625,-69519.9602,127609.6031,0.0000
0.9417,0.1958,24180315474763.0078,33227424608422.0312,207233608922972.8125,0.1269,211268828911903.3125,-63114.1344,68845.7438,0.0000
3.3124,0.1638,-34684314571872.8750,-5980945951029.0742,212911115501681.9062,0.1324,215800640629170.2812,-73196.1999,84179.7144,0.0000
3.1256,0.1089,-23277295448780.3672,371490518194.3859,212937773813655.0000,0.1304,214206596549523.2188,190783.1955,271521.3571,0.0000
0.5609,0.1090,13184870688283.0801,8283267024320.4990,142227466260962.5312,0.0582,143077271034487.4375,-177926.1012,-104017.0898,0.0000
0.1641,0.1488,24147312063522.7578,3999058363210.2017,163270067282810.6875,0.0775,165094518437830.1562,-29276.2211,-248599.6972,0.0000
1.8038,0.1268,-6910519091856.8975,29124984710507.4531,234878636681949.5625,0.1594,236778364674810.3438,268196.6283,-159574.0641,0.0000
1.1799,0.1489,11359567555026.2500,27565817247142.0547,198725285974565.1562,0.1148,200949380046848.4688,-133995.3038,-496672.6575,0.0000
1.0703,0.1371,18509597856655.6797,33844614454985.8906,279544266841648.8438,0.2264,282193303011352.0000,94390.5465,-120272.8588,0.0000
1.9741,0.1166,-10367174616630.2383,24294922600373.9844,225548191445560.6250,0.1466,227089648020452.7812,-21861.2098,351777.5540,0.0000
0.0080,0.1726,32534766229810.9141,259749003170.0530,186618069966366.1562,0.1020,189433055513404.5938,29120.3546,-187716.1139,0.0000
2.6645,0.1103,-16682888275385.3262,8623506109890.3066,169642088830182.6250,0.0828,170678416683258.0938,-2613.3769,92935.3242,0.0000
0.3789,0.1879,40092856335685.3672,15960607913558.7656,226984526971212.8750,0.1518,231050110622067.2812,-193247.6745,159709.4546,0.0000
1.8927,0.2324,-17143364340699.4473,51409299746286.7188,229004841709012.0938,0.1574,235329616851537.0000,-218750.9858,-25757.2487,0.0000
5.4005,0.1928,25184164655157.0703,-30634301792168.3359,203094485630996.3750,0.1217,206930115472327.2812,226608.1100,-80331.2590,0.0000
4.2156,0.1210,-14200473545975.2988,-26193797857455.9297,245064377785409.6250,0.1732,246869029557126.0625,-295580.1433,-88531.3626,0.0000
0.1249,0.1168,25940432094373.8398,3258216439410.7021,222791917068193.9688,0.1430,224320664011432.2812,173229.7210,-30449.1205,0.0000
3.2195,0.0868,-18408891610197.1758,-1437454349376.4285,212082566457298.9062,0.1288,212884871610072.6875,-131799.8290,59933.4493,0.0000
3.0079,0.1292,-24651096284519.3633,3315224384928.5176,191408244967800.6562,0.1059,193017573040396.1250,-41133.4103,-60698.6824,0.0000
3.0907,0.1614,-38407194785651.1562,1954967618816.6543,236169464497598.4062,0.1628,239280067015152.6875,76620.2672,280829.3065,0.0000
0.5826,0.0992,19563671831872.8906,12890015847695.3574,235362775833998.9375,0.1590,236525952090641.1875,-159875.9555,285555.0470,0.0000
